assets.artemis_id,Custom.metrics,Count of assets.symbol
defi-kingdoms,TVL,1
defi-kingdoms,TWITTER_FOLLOWERS,1
defi-kingdoms,WEEKLY_COMMITS_CORE,1
defi-kingdoms,WEEKLY_DEVS_CORE,1
defi-kingdoms-crystal,24H_MC_CHG,1
defi-kingdoms-crystal,24H_MC_CHG_PCT,1
defi-kingdoms-crystal,24H_PRICE_CHG,1
defi-kingdoms-crystal,24H_PRICE_CHG_PCT,1
defi-kingdoms-crystal,24H_PRICE_HIGH,1
defi-kingdoms-crystal,24H_PRICE_LOW,1
defi-kingdoms-crystal,24H_VOLUME,1
defi-kingdoms-crystal,30D_PRICE_CHG_PCT,1
defi-kingdoms-crystal,30D_VOLUME,1
defi-kingdoms-crystal,7D_PRICE_CHG_PCT,1
defi-kingdoms-crystal,ATH,1
defi-kingdoms-crystal,ATH_CHG_PCT,1
defi-kingdoms-crystal,ATH_DATE,1
defi-kingdoms-crystal,ATL,1
defi-kingdoms-crystal,ATL_CHG_PCT,1
defi-kingdoms-crystal,ATL_DATE,1
defi-kingdoms-crystal,CIRC_SUPPLY,1
defi-kingdoms-crystal,CMC,1
defi-kingdoms-crystal,FDMC,1
defi-kingdoms-crystal,FDV,1
defi-kingdoms-crystal,MAX_SUPPLY,1
defi-kingdoms-crystal,MC,1
defi-kingdoms-crystal,NEW_TWITTER_FOLLOWERS,1
defi-kingdoms-crystal,PRICE,1
defi-kingdoms-crystal,TOT_SUPPLY,1
defi-kingdoms-crystal,TWITTER_FOLLOWERS,1
drift,DEX_VOLUMES,1
drift,TRADING_VOLUME,1
drift,TVL,1
drift,UNIQUE_TRADERS,1
drift,WEEKLY_COMMITS_CORE,1
drift,WEEKLY_DEVS_CORE,1
dydx,24H_MC_CHG,1
dydx,24H_MC_CHG_PCT,1
dydx,24H_PRICE_CHG,1
dydx,24H_PRICE_CHG_PCT,1
dydx,24H_PRICE_HIGH,1
dydx,24H_PRICE_LOW,1
dydx,24H_VOLUME,1
dydx,30D_PRICE_CHG_PCT,1
dydx,30D_VOLUME,1
dydx,7D_PRICE_CHG_PCT,1
dydx,ATH,1
dydx,ATH_CHG_PCT,1
dydx,ATH_DATE,1
dydx,ATL,1
dydx,ATL_CHG_PCT,1
dydx,ATL_DATE,1
dydx,CIRC_SUPPLY,1
dydx,CMC,1
dydx,FDMC,1
dydx,FDV,1
dydx,MAX_SUPPLY,1
dydx,MC,1
dydx,PRICE,1
dydx,TOT_SUPPLY,1
dydx,TRADING_VOLUME,1
dydx,UNIQUE_TRADERS,1
dydx,WEEKLY_COMMITS_CORE,1
dydx,WEEKLY_COMMITS_SUB,1
dydx,WEEKLY_DEVS_CORE,1
dydx,WEEKLY_DEVS_SUB,1
dydx_v4,24H_MC_CHG,1
dydx_v4,24H_MC_CHG_PCT,1
dydx_v4,24H_PRICE_CHG,1
dydx_v4,24H_PRICE_CHG_PCT,1
dydx_v4,24H_PRICE_HIGH,1
dydx_v4,24H_PRICE_LOW,1
dydx_v4,24H_VOLUME,1
dydx_v4,30D_PRICE_CHG_PCT,1
dydx_v4,30D_VOLUME,1
dydx_v4,7D_PRICE_CHG_PCT,1
dydx_v4,ATH,1
dydx_v4,ATH_CHG_PCT,1
dydx_v4,ATH_DATE,1
dydx_v4,ATL,1
dydx_v4,ATL_CHG_PCT,1
dydx_v4,ATL_DATE,1
dydx_v4,CIRC_SUPPLY,1
dydx_v4,CMC,1
dydx_v4,FDMC,1
dydx_v4,FDV,1
dydx_v4,FEES,1
dydx_v4,MAX_SUPPLY,1
dydx_v4,MC,1
dydx_v4,PRICE,1
dydx_v4,TOT_SUPPLY,1
dydx_v4,TRADING_FEES,1
dydx_v4,TRADING_VOLUME,1
dydx_v4,TXN_FEES,1
dydx_v4,UNIQUE_TRADERS,1
ethereum,24H_MC_CHG,1
ethereum,24H_MC_CHG_PCT,1
ethereum,24H_PRICE_CHG,1
ethereum,24H_PRICE_CHG_PCT,1
ethereum,24H_PRICE_HIGH,1
ethereum,24H_PRICE_LOW,1
ethereum,24H_VOLUME,1
ethereum,30D_PRICE_CHG_PCT,1
ethereum,30D_VOLUME,1
ethereum,7D_PRICE_CHG_PCT,1
ethereum,ATH,1
ethereum,ATH_CHG_PCT,1
ethereum,ATH_DATE,1
ethereum,ATL,1
ethereum,ATL_CHG_PCT,1
ethereum,ATL_DATE,1
ethereum,AVG_TXN_FEE,1
ethereum,CIRC_SUPPLY,1
ethereum,CMC,1
ethereum,DAILY_TXNS,1
ethereum,DAU,1
ethereum,DAU_OVER_100,1
ethereum,DEX_VOLUMES,1
ethereum,FDMC,1
ethereum,FDV,1
ethereum,FEES,1
ethereum,MAX_SUPPLY,1
ethereum,MC,1
ethereum,NEW_TWITTER_FOLLOWERS,1
ethereum,PRICE,1
ethereum,REVENUE,1
ethereum,STABLECOIN_GROWTH,1
ethereum,STABLECOIN_MC,1
ethereum,TOT_SUPPLY,1
ethereum,TVL,1
ethereum,TWITTER_FOLLOWERS,1
ethereum,VERIFIED_CONTRACTS,1
ethereum,WEEKLY_COMMITS_CORE,1
ethereum,WEEKLY_COMMITS_SUB,1
ethereum,WEEKLY_CONTRACTS_DEPLOYED,1
ethereum,WEEKLY_DEVS_CORE,1
ethereum,WEEKLY_DEVS_SUB,1
ethereum,WEEKLY_UNIQUE_CONTRACT_DEPLOYERS,1
fantom,24H_MC_CHG,1
fantom,24H_MC_CHG_PCT,1
fantom,24H_PRICE_CHG,1
fantom,24H_PRICE_CHG_PCT,1
fantom,24H_PRICE_HIGH,1
fantom,24H_PRICE_LOW,1
fantom,24H_VOLUME,1
fantom,30D_PRICE_CHG_PCT,1
fantom,30D_VOLUME,1
fantom,7D_PRICE_CHG_PCT,1
fantom,ATH,1
fantom,ATH_CHG_PCT,1
fantom,ATH_DATE,1
fantom,ATL,1
fantom,ATL_CHG_PCT,1
fantom,ATL_DATE,1
fantom,CIRC_SUPPLY,1
fantom,CMC,1
fantom,DAILY_TXNS,1
fantom,DAU,1
fantom,DEX_VOLUMES,1
fantom,FDMC,1
fantom,FDV,1
fantom,FEES,1
fantom,MAX_SUPPLY,1
fantom,MC,1
fantom,NEW_TWITTER_FOLLOWERS,1
fantom,PRICE,1
fantom,REVENUE,1
fantom,STABLECOIN_GROWTH,1
fantom,STABLECOIN_MC,1
fantom,TOT_SUPPLY,1
fantom,TVL,1
fantom,TWITTER_FOLLOWERS,1
fantom,WEEKLY_COMMITS_CORE,1
fantom,WEEKLY_COMMITS_SUB,1
fantom,WEEKLY_CONTRACTS_DEPLOYED,1
fantom,WEEKLY_DEVS_CORE,1
fantom,WEEKLY_DEVS_SUB,1
fantom,WEEKLY_UNIQUE_CONTRACT_DEPLOYERS,1
flow,24H_MC_CHG,1
flow,24H_MC_CHG_PCT,1
flow,24H_PRICE_CHG,1
flow,24H_PRICE_CHG_PCT,1
flow,24H_PRICE_HIGH,1
flow,24H_PRICE_LOW,1
flow,24H_VOLUME,1
flow,30D_PRICE_CHG_PCT,1
flow,30D_VOLUME,1
flow,7D_PRICE_CHG_PCT,1
flow,ATH,1
flow,ATH_CHG_PCT,1
flow,ATH_DATE,1
flow,ATL,1
flow,ATL_CHG_PCT,1
flow,ATL_DATE,1
flow,CIRC_SUPPLY,1
flow,CMC,1
flow,DAILY_TXNS,1
flow,DAU,1
flow,DEX_VOLUMES,1
flow,FDMC,1
flow,FDV,1
flow,FEES,1
flow,MAX_SUPPLY,1
flow,MC,1
flow,NEW_TWITTER_FOLLOWERS,1
flow,PRICE,1
flow,REVENUE,1
flow,STABLECOIN_GROWTH,1
flow,STABLECOIN_MC,1
flow,TOT_SUPPLY,1
flow,TVL,1
flow,TWITTER_FOLLOWERS,1
flow,WEEKLY_COMMITS_CORE,1
flow,WEEKLY_COMMITS_SUB,1
flow,WEEKLY_DEVS_CORE,1
flow,WEEKLY_DEVS_SUB,1
frax,24H_MC_CHG,1
frax,24H_MC_CHG_PCT,1
frax,24H_PRICE_CHG,1
frax,24H_PRICE_CHG_PCT,1
frax,24H_PRICE_HIGH,1
frax,24H_PRICE_LOW,1
frax,24H_VOLUME,1
frax,30D_PRICE_CHG_PCT,1
frax,30D_VOLUME,1
frax,7D_PRICE_CHG_PCT,1
frax,AMT_STAKED_USD,1
frax,AMT_STAKED_USD_INFLOW,1
frax,ATH,1
frax,ATH_CHG_PCT,1
frax,ATH_DATE,1
frax,ATL,1
frax,ATL_CHG_PCT,1
frax,ATL_DATE,1
frax,CIRC_SUPPLY,1
frax,CMC,1
frax,FDMC,1
frax,FDV,1
frax,MAX_SUPPLY,1
frax,MC,1
frax,PRICE,1
frax,STAKED_ETH,1
frax,STAKED_ETH_INFLOW,1
frax,TOT_SUPPLY,1
frax,WEEKLY_COMMITS_CORE,1
frax,WEEKLY_DEVS_CORE,1
fraxswap,24H_MC_CHG,1
fraxswap,24H_MC_CHG_PCT,1
fraxswap,24H_PRICE_CHG,1
fraxswap,24H_PRICE_CHG_PCT,1
fraxswap,24H_PRICE_HIGH,1
fraxswap,24H_PRICE_LOW,1
fraxswap,24H_VOLUME,1
fraxswap,30D_PRICE_CHG_PCT,1
fraxswap,30D_VOLUME,1
fraxswap,7D_PRICE_CHG_PCT,1
fraxswap,ATH,1
fraxswap,ATH_CHG_PCT,1
fraxswap,ATH_DATE,1
fraxswap,ATL,1
fraxswap,ATL_CHG_PCT,1
fraxswap,ATL_DATE,1
fraxswap,CIRC_SUPPLY,1
fraxswap,CMC,1
fraxswap,FDMC,1
fraxswap,FDV,1
fraxswap,FEES,1
fraxswap,MAX_SUPPLY,1
fraxswap,MC,1
fraxswap,PRICE,1
fraxswap,TOT_SUPPLY,1
fraxswap,TRADING_VOLUME,1
fraxswap,TVL,1
fraxswap,UNIQUE_TRADERS,1
fuse,24H_MC_CHG,1
fuse,24H_MC_CHG_PCT,1
fuse,24H_PRICE_CHG,1
fuse,24H_PRICE_CHG_PCT,1
fuse,24H_PRICE_HIGH,1
fuse,24H_PRICE_LOW,1
fuse,24H_VOLUME,1
fuse,30D_PRICE_CHG_PCT,1
fuse,30D_VOLUME,1
fuse,7D_PRICE_CHG_PCT,1
fuse,ATH,1
fuse,ATH_CHG_PCT,1
fuse,ATH_DATE,1
fuse,ATL,1
fuse,ATL_CHG_PCT,1
fuse,ATL_DATE,1
fuse,CIRC_SUPPLY,1
fuse,CMC,1
fuse,DAILY_TXNS,1
fuse,DAU,1
fuse,DEX_VOLUMES,1
fuse,FDMC,1
fuse,FDV,1
fuse,FEES,1
fuse,MAX_SUPPLY,1
fuse,MC,1
fuse,NEW_TWITTER_FOLLOWERS,1
fuse,PRICE,1
fuse,STABLECOIN_GROWTH,1
fuse,STABLECOIN_MC,1
fuse,TOT_SUPPLY,1
fuse,TVL,1
fuse,TWITTER_FOLLOWERS,1
fuse,WEEKLY_COMMITS_CORE,1
fuse,WEEKLY_DEVS_CORE,1
gains-network,24H_MC_CHG,1
gains-network,24H_MC_CHG_PCT,1
gains-network,24H_PRICE_CHG,1
gains-network,24H_PRICE_CHG_PCT,1
gains-network,24H_PRICE_HIGH,1
gains-network,24H_PRICE_LOW,1
gains-network,24H_VOLUME,1
gains-network,30D_PRICE_CHG_PCT,1
gains-network,30D_VOLUME,1
gains-network,7D_PRICE_CHG_PCT,1
gains-network,ATH,1
gains-network,ATH_CHG_PCT,1
gains-network,ATH_DATE,1
gains-network,ATL,1
gains-network,ATL_CHG_PCT,1
gains-network,ATL_DATE,1
gains-network,CIRC_SUPPLY,1
gains-network,CMC,1
gains-network,FDMC,1
gains-network,FDV,1
gains-network,FEES,1
gains-network,MAX_SUPPLY,1
gains-network,MC,1
gains-network,PRICE,1
gains-network,REVENUE,1
gains-network,TOT_SUPPLY,1
gains-network,TRADING_VOLUME,1
gains-network,TVL,1
gains-network,UNIQUE_TRADERS,1
gala,24H_MC_CHG,1
gala,24H_MC_CHG_PCT,1
gala,24H_PRICE_CHG,1
gala,24H_PRICE_CHG_PCT,1
gala,24H_PRICE_HIGH,1
gala,24H_PRICE_LOW,1
gala,24H_VOLUME,1
gala,30D_PRICE_CHG_PCT,1
gala,30D_VOLUME,1
gala,7D_PRICE_CHG_PCT,1
gala,ATH,1
gala,ATH_CHG_PCT,1
gala,ATH_DATE,1
gala,ATL,1
gala,ATL_CHG_PCT,1
gala,ATL_DATE,1
gala,CIRC_SUPPLY,1
gala,CMC,1
gala,FDMC,1
gala,FDV,1
gala,MAX_SUPPLY,1
gala,MC,1
gala,NEW_TWITTER_FOLLOWERS,1
gala,PRICE,1
gala,TOT_SUPPLY,1
gala,TWITTER_FOLLOWERS,1
gmx,24H_MC_CHG,1
gmx,24H_MC_CHG_PCT,1
gmx,24H_PRICE_CHG,1
gmx,24H_PRICE_CHG_PCT,1
gmx,24H_PRICE_HIGH,1
gmx,24H_PRICE_LOW,1
gmx,24H_VOLUME,1
gmx,30D_PRICE_CHG_PCT,1
gmx,30D_VOLUME,1
gmx,7D_PRICE_CHG_PCT,1
gmx,ATH,1
gmx,ATH_CHG_PCT,1
gmx,ATH_DATE,1
gmx,ATL,1
gmx,ATL_CHG_PCT,1
gmx,ATL_DATE,1
gmx,CIRC_SUPPLY,1
gmx,CMC,1
gmx,FDMC,1
gmx,FDV,1
gmx,MAX_SUPPLY,1
gmx,MC,1
gmx,PRICE,1
gmx,TOT_SUPPLY,1
gmx,TRADING_VOLUME,1
gmx,UNIQUE_TRADERS,1
gmx,WEEKLY_COMMITS_CORE,1
gmx,WEEKLY_DEVS_CORE,1
gmx-v2,24H_MC_CHG,1
gmx-v2,24H_MC_CHG_PCT,1
gmx-v2,24H_PRICE_CHG,1
gmx-v2,24H_PRICE_CHG_PCT,1
gmx-v2,24H_PRICE_HIGH,1
gmx-v2,24H_PRICE_LOW,1
gmx-v2,24H_VOLUME,1
gmx-v2,30D_PRICE_CHG_PCT,1
gmx-v2,30D_VOLUME,1
gmx-v2,7D_PRICE_CHG_PCT,1
gmx-v2,ATH,1
gmx-v2,ATH_CHG_PCT,1
gmx-v2,ATH_DATE,1
gmx-v2,ATL,1
gmx-v2,ATL_CHG_PCT,1
gmx-v2,ATL_DATE,1
gmx-v2,CIRC_SUPPLY,1
gmx-v2,CMC,1
gmx-v2,FDMC,1
gmx-v2,FDV,1
gmx-v2,MAX_SUPPLY,1
gmx-v2,MC,1
gmx-v2,PRICE,1
gmx-v2,TOT_SUPPLY,1
gnosis,24H_MC_CHG,1
gnosis,24H_MC_CHG_PCT,1
gnosis,24H_PRICE_CHG,1
gnosis,24H_PRICE_CHG_PCT,1
gnosis,24H_PRICE_HIGH,1
gnosis,24H_PRICE_LOW,1
gnosis,24H_VOLUME,1
gnosis,30D_PRICE_CHG_PCT,1
gnosis,30D_VOLUME,1
gnosis,7D_PRICE_CHG_PCT,1
gnosis,ATH,1
gnosis,ATH_CHG_PCT,1
gnosis,ATH_DATE,1
gnosis,ATL,1
gnosis,ATL_CHG_PCT,1
gnosis,ATL_DATE,1
gnosis,CIRC_SUPPLY,1
gnosis,CMC,1
gnosis,DAILY_TXNS,1
gnosis,DAU,1
gnosis,DEX_VOLUMES,1
gnosis,FDMC,1
gnosis,FDV,1
gnosis,FEES,1
gnosis,MAX_SUPPLY,1
gnosis,MC,1
gnosis,NEW_TWITTER_FOLLOWERS,1
gnosis,PRICE,1
gnosis,REVENUE,1
gnosis,STABLECOIN_GROWTH,1
gnosis,STABLECOIN_MC,1
gnosis,TOT_SUPPLY,1
gnosis,TVL,1
gnosis,TWITTER_FOLLOWERS,1
gnosis,WEEKLY_COMMITS_CORE,1
gnosis,WEEKLY_COMMITS_SUB,1
gnosis,WEEKLY_DEVS_CORE,1
gnosis,WEEKLY_DEVS_SUB,1
gods-unchained,24H_MC_CHG,1
gods-unchained,24H_MC_CHG_PCT,1
gods-unchained,24H_PRICE_CHG,1
gods-unchained,24H_PRICE_CHG_PCT,1
gods-unchained,24H_PRICE_HIGH,1
gods-unchained,24H_PRICE_LOW,1
gods-unchained,24H_VOLUME,1
gods-unchained,30D_PRICE_CHG_PCT,1
gods-unchained,30D_VOLUME,1
gods-unchained,7D_PRICE_CHG_PCT,1
gods-unchained,ATH,1
gods-unchained,ATH_CHG_PCT,1
gods-unchained,ATH_DATE,1
gods-unchained,ATL,1
gods-unchained,ATL_CHG_PCT,1
gods-unchained,ATL_DATE,1
gods-unchained,CIRC_SUPPLY,1
gods-unchained,CMC,1
gods-unchained,FDMC,1
gods-unchained,FDV,1
gods-unchained,MAX_SUPPLY,1
gods-unchained,MC,1
gods-unchained,NEW_TWITTER_FOLLOWERS,1
gods-unchained,PRICE,1
gods-unchained,TOT_SUPPLY,1
gods-unchained,TWITTER_FOLLOWERS,1
gods-unchained,WEEKLY_COMMITS_CORE,1
gods-unchained,WEEKLY_DEVS_CORE,1
gold,PRICE,1
guild-of-guardians,24H_MC_CHG,1
guild-of-guardians,24H_MC_CHG_PCT,1
guild-of-guardians,24H_PRICE_CHG,1
guild-of-guardians,24H_PRICE_CHG_PCT,1
guild-of-guardians,24H_PRICE_HIGH,1
guild-of-guardians,24H_PRICE_LOW,1
guild-of-guardians,24H_VOLUME,1
guild-of-guardians,30D_PRICE_CHG_PCT,1
guild-of-guardians,30D_VOLUME,1
guild-of-guardians,7D_PRICE_CHG_PCT,1
guild-of-guardians,ATH,1
guild-of-guardians,ATH_CHG_PCT,1
guild-of-guardians,ATH_DATE,1
guild-of-guardians,ATL,1
guild-of-guardians,ATL_CHG_PCT,1
guild-of-guardians,ATL_DATE,1
guild-of-guardians,CIRC_SUPPLY,1
guild-of-guardians,CMC,1
guild-of-guardians,FDMC,1
guild-of-guardians,FDV,1
guild-of-guardians,MAX_SUPPLY,1
guild-of-guardians,MC,1
guild-of-guardians,NEW_TWITTER_FOLLOWERS,1
guild-of-guardians,PRICE,1
guild-of-guardians,TOT_SUPPLY,1
guild-of-guardians,TWITTER_FOLLOWERS,1
holdstation,24H_MC_CHG,1
holdstation,24H_MC_CHG_PCT,1
holdstation,24H_PRICE_CHG,1
holdstation,24H_PRICE_CHG_PCT,1
holdstation,24H_PRICE_HIGH,1
holdstation,24H_PRICE_LOW,1
holdstation,24H_VOLUME,1
holdstation,30D_PRICE_CHG_PCT,1
holdstation,30D_VOLUME,1
holdstation,7D_PRICE_CHG_PCT,1
holdstation,ATH,1
holdstation,ATH_CHG_PCT,1
holdstation,ATH_DATE,1
holdstation,ATL,1
holdstation,ATL_CHG_PCT,1
holdstation,ATL_DATE,1
holdstation,CIRC_SUPPLY,1
holdstation,CMC,1
holdstation,FDMC,1
holdstation,FDV,1
holdstation,FEES,1
holdstation,MAX_SUPPLY,1
holdstation,MC,1
holdstation,PRICE,1
holdstation,REVENUE,1
holdstation,TOT_SUPPLY,1
holdstation,TRADING_VOLUME,1
holdstation,TVL,1
holdstation,UNIQUE_TRADERS,1
hyperliquid,TRADING_VOLUME,1
hyperliquid,TVL,1
hyperliquid,UNIQUE_TRADERS,1
illuvium,24H_MC_CHG,1
illuvium,24H_MC_CHG_PCT,1
illuvium,24H_PRICE_CHG,1
illuvium,24H_PRICE_CHG_PCT,1
illuvium,24H_PRICE_HIGH,1
illuvium,24H_PRICE_LOW,1
illuvium,24H_VOLUME,1
illuvium,30D_PRICE_CHG_PCT,1
illuvium,30D_VOLUME,1
illuvium,7D_PRICE_CHG_PCT,1
illuvium,ATH,1
illuvium,ATH_CHG_PCT,1
illuvium,ATH_DATE,1
illuvium,ATL,1
illuvium,ATL_CHG_PCT,1
illuvium,ATL_DATE,1
illuvium,CIRC_SUPPLY,1
illuvium,CMC,1
illuvium,FDMC,1
illuvium,FDV,1
illuvium,MAX_SUPPLY,1
illuvium,MC,1
illuvium,NEW_TWITTER_FOLLOWERS,1
illuvium,PRICE,1
illuvium,TOT_SUPPLY,1
illuvium,TVL,1
illuvium,TWITTER_FOLLOWERS,1
illuvium,WEEKLY_COMMITS_CORE,1
illuvium,WEEKLY_DEVS_CORE,1
ktx_finance,24H_MC_CHG,1
ktx_finance,24H_MC_CHG_PCT,1
ktx_finance,24H_PRICE_CHG,1
ktx_finance,24H_PRICE_CHG_PCT,1
ktx_finance,24H_PRICE_HIGH,1
ktx_finance,24H_PRICE_LOW,1
ktx_finance,24H_VOLUME,1
ktx_finance,30D_PRICE_CHG_PCT,1
ktx_finance,30D_VOLUME,1
ktx_finance,7D_PRICE_CHG_PCT,1
ktx_finance,ATH,1
ktx_finance,ATH_CHG_PCT,1
ktx_finance,ATH_DATE,1
ktx_finance,ATL,1
ktx_finance,ATL_CHG_PCT,1
ktx_finance,ATL_DATE,1
ktx_finance,CIRC_SUPPLY,1
ktx_finance,CMC,1
ktx_finance,FDMC,1
ktx_finance,FDV,1
ktx_finance,MAX_SUPPLY,1
ktx_finance,MC,1
ktx_finance,PRICE,1
ktx_finance,TOT_SUPPLY,1
ktx_finance,TRADING_VOLUME,1
ktx_finance,UNIQUE_TRADERS,1
level-finance,24H_MC_CHG,1
level-finance,24H_MC_CHG_PCT,1
level-finance,24H_PRICE_CHG,1
level-finance,24H_PRICE_CHG_PCT,1
level-finance,24H_PRICE_HIGH,1
level-finance,24H_PRICE_LOW,1
level-finance,24H_VOLUME,1
level-finance,30D_PRICE_CHG_PCT,1
level-finance,30D_VOLUME,1
level-finance,7D_PRICE_CHG_PCT,1
level-finance,ATH,1
level-finance,ATH_CHG_PCT,1
level-finance,ATH_DATE,1
level-finance,ATL,1
level-finance,ATL_CHG_PCT,1
level-finance,ATL_DATE,1
level-finance,CIRC_SUPPLY,1
level-finance,CMC,1
level-finance,DEX_VOLUMES,1
level-finance,FDMC,1
level-finance,FDV,1
level-finance,FEES,1
level-finance,MAX_SUPPLY,1
level-finance,MC,1
level-finance,PRICE,1
level-finance,REVENUE,1
level-finance,TOT_SUPPLY,1
level-finance,TRADING_VOLUME,1
level-finance,TVL,1
level-finance,UNIQUE_TRADERS,1
lido,24H_MC_CHG,1
lido,24H_MC_CHG_PCT,1
lido,24H_PRICE_CHG,1
lido,24H_PRICE_CHG_PCT,1
lido,24H_PRICE_HIGH,1
lido,24H_PRICE_LOW,1
lido,24H_VOLUME,1
lido,30D_PRICE_CHG_PCT,1
lido,30D_VOLUME,1
lido,7D_PRICE_CHG_PCT,1
lido,AMT_STAKED_USD,1
lido,AMT_STAKED_USD_INFLOW,1
lido,ATH,1
lido,ATH_CHG_PCT,1
lido,ATH_DATE,1
lido,ATL,1
lido,ATL_CHG_PCT,1
lido,ATL_DATE,1
lido,CIRC_SUPPLY,1
lido,CMC,1
lido,FDMC,1
lido,FDV,1
lido,FEES,1
lido,MAX_SUPPLY,1
lido,MC,1
lido,PRICE,1
lido,REVENUE,1
lido,STAKED_ETH,1
lido,STAKED_ETH_INFLOW,1
lido,TOT_SUPPLY,1
lido,TVL,1
lido,WEEKLY_COMMITS_CORE,1
lido,WEEKLY_DEVS_CORE,1
linea,DAILY_TXNS,1
linea,DAU,1
linea,DEX_VOLUMES,1
linea,FEES,1
linea,NEW_TWITTER_FOLLOWERS,1
linea,REVENUE,1
linea,STABLECOIN_GROWTH,1
linea,STABLECOIN_MC,1
linea,TVL,1
linea,TWITTER_FOLLOWERS,1
linea,WEEKLY_COMMITS_CORE,1
linea,WEEKLY_CONTRACTS_DEPLOYED,1
linea,WEEKLY_DEVS_CORE,1
linea,WEEKLY_UNIQUE_CONTRACT_DEPLOYERS,1
mantle,24H_MC_CHG,1
mantle,24H_MC_CHG_PCT,1
mantle,24H_PRICE_CHG,1
mantle,24H_PRICE_CHG_PCT,1
mantle,24H_PRICE_HIGH,1
mantle,24H_PRICE_LOW,1
mantle,24H_VOLUME,1
mantle,30D_PRICE_CHG_PCT,1
mantle,30D_VOLUME,1
mantle,7D_PRICE_CHG_PCT,1
mantle,ATH,1
mantle,ATH_CHG_PCT,1
mantle,ATH_DATE,1
mantle,ATL,1
mantle,ATL_CHG_PCT,1
mantle,ATL_DATE,1
mantle,CIRC_SUPPLY,1
mantle,CMC,1
mantle,DAILY_TXNS,1
mantle,DAU,1
mantle,DEX_VOLUMES,1
mantle,FDMC,1
mantle,FDV,1
mantle,FEES,1
mantle,MAX_SUPPLY,1
mantle,MC,1
mantle,NEW_TWITTER_FOLLOWERS,1
mantle,PRICE,1
mantle,REVENUE,1
mantle,STABLECOIN_GROWTH,1
mantle,STABLECOIN_MC,1
mantle,TOT_SUPPLY,1
mantle,TVL,1
mantle,TWITTER_FOLLOWERS,1
mantle,WEEKLY_COMMITS_CORE,1
mantle,WEEKLY_COMMITS_SUB,1
mantle,WEEKLY_CONTRACTS_DEPLOYED,1
mantle,WEEKLY_DEVS_CORE,1
mantle,WEEKLY_DEVS_SUB,1
mantle,WEEKLY_UNIQUE_CONTRACT_DEPLOYERS,1
maverick_protocol,24H_MC_CHG,1
maverick_protocol,24H_MC_CHG_PCT,1
maverick_protocol,24H_PRICE_CHG,1
maverick_protocol,24H_PRICE_CHG_PCT,1
maverick_protocol,24H_PRICE_HIGH,1
maverick_protocol,24H_PRICE_LOW,1
maverick_protocol,24H_VOLUME,1
maverick_protocol,30D_PRICE_CHG_PCT,1
maverick_protocol,30D_VOLUME,1
maverick_protocol,7D_PRICE_CHG_PCT,1
maverick_protocol,ATH,1
maverick_protocol,ATH_CHG_PCT,1
maverick_protocol,ATH_DATE,1
maverick_protocol,ATL,1
maverick_protocol,ATL_CHG_PCT,1
maverick_protocol,ATL_DATE,1
maverick_protocol,CIRC_SUPPLY,1
maverick_protocol,CMC,1
maverick_protocol,DAILY_TXNS,1
maverick_protocol,DAU,1
maverick_protocol,DEX_VOLUMES,1
maverick_protocol,FDMC,1
maverick_protocol,FDV,1
maverick_protocol,FEES,1
maverick_protocol,GAS_USD,1
maverick_protocol,MAX_SUPPLY,1
maverick_protocol,MC,1
maverick_protocol,PRICE,1
maverick_protocol,TOT_SUPPLY,1
maverick_protocol,TVL,1
merit-circle,24H_MC_CHG,1
merit-circle,24H_MC_CHG_PCT,1
merit-circle,24H_PRICE_CHG,1
merit-circle,24H_PRICE_CHG_PCT,1
merit-circle,24H_PRICE_HIGH,1
merit-circle,24H_PRICE_LOW,1
merit-circle,24H_VOLUME,1
merit-circle,30D_PRICE_CHG_PCT,1
merit-circle,30D_VOLUME,1
merit-circle,7D_PRICE_CHG_PCT,1
merit-circle,ATH,1
merit-circle,ATH_CHG_PCT,1
merit-circle,ATH_DATE,1
merit-circle,ATL,1
merit-circle,ATL_CHG_PCT,1
merit-circle,ATL_DATE,1
merit-circle,CIRC_SUPPLY,1
merit-circle,CMC,1
merit-circle,FDMC,1
merit-circle,FDV,1
merit-circle,MAX_SUPPLY,1
merit-circle,MC,1
merit-circle,NEW_TWITTER_FOLLOWERS,1
merit-circle,PRICE,1
merit-circle,TOT_SUPPLY,1
merit-circle,TVL,1
merit-circle,TWITTER_FOLLOWERS,1
merit-circle,WEEKLY_COMMITS_CORE,1
merit-circle,WEEKLY_COMMITS_SUB,1
merit-circle,WEEKLY_DEVS_CORE,1
merit-circle,WEEKLY_DEVS_SUB,1
mines-of-dalarnia,24H_MC_CHG,1
mines-of-dalarnia,24H_MC_CHG_PCT,1
mines-of-dalarnia,24H_PRICE_CHG,1
mines-of-dalarnia,24H_PRICE_CHG_PCT,1
mines-of-dalarnia,24H_PRICE_HIGH,1
mines-of-dalarnia,24H_PRICE_LOW,1
mines-of-dalarnia,24H_VOLUME,1
mines-of-dalarnia,30D_PRICE_CHG_PCT,1
mines-of-dalarnia,30D_VOLUME,1
mines-of-dalarnia,7D_PRICE_CHG_PCT,1
mines-of-dalarnia,ATH,1
mines-of-dalarnia,ATH_CHG_PCT,1
mines-of-dalarnia,ATH_DATE,1
mines-of-dalarnia,ATL,1
mines-of-dalarnia,ATL_CHG_PCT,1
